"active_comparator","arms","controlled","crossover","design","double_blind","eudract_number","open","parallel_group","placebo","protocol_country_code","randomised","single_blind","title","open_gs","open_orig","arms_gs","arms_orig","double_blind_gs","double_blind_orig","single_blind_gs","single_blind_orig","controlled_gs","controlled_orig","parallel_group_gs","parallel_group_orig","crossover_gs","crossover_orig","randomised_gs","randomised_orig"
"","2+","No","No","","No","2011-004301-24","Yes","No","","DE","No","No","The ONE Study: A Unified Approach to Evaluating Cellular Immunotherapy in Solid Organ Transplantation – Reference Group Trial","Yes","Yes","1","1","No","No","No","No","No","No","No","No","No","No","No","No"
"","2+","No","No","","No","2011-004301-24","Yes","No","","FR","No","No","The ONE Study: A Unified Approach to Evaluating Cellular Immunotherapy in Solid Organ Transplantation – Reference Group Trial","Yes","Yes","1","1","No","No","No","No","No","No","No","No","No","No","No","No"
"Yes","2+","Yes","No","ok","No","2009-011056-21","Yes","No","No","GB","Yes","No","An open-label multicenter phase II study to compare the efficacy and safety of RAD001 as first-line followed by second-line sunitinib versus sunitinib as first-line followed  by second-line RAD001 in the treatment of patients with metastatic renal cell carcinoma.","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes"
"Yes","2+","Yes","No","","No","2009-011056-21","Yes","No","No","ES","Yes","No","An open-label multicenter phase II study to compare the efficacy and safety of RAD001 as first-line followed by second-line sunitinib versus sunitinib as first-line followed by second-line RAD001 in the treatment of patients with metastatic renal cell carcinoma","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2009-011056-21","Yes","No","No","IT","Yes","No","Estudio fase II multicéntrico abierto para comparar la eficacia y seguridad de RAD001 en primera línea seguido de sunitinib en segunda línea frente a sunitinib en primera línea seguido de RAD001 en segunda línea en el tratamiento de pacientes con carcinoma de células renales metastásico","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2009-011056-21","Yes","No","No","DK","Yes","No","An open-label multicenter phase II study to compare the efficacy and safety of RAD001 as first-line followed by second-line sunitinib versus sunitinib as first-line followed  by second-line RAD001 in the treatment of patients with metastatic renal cell carcinoma.","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2009-011056-21","Yes","No","No","FR","Yes","No","An open-label multicenter phase II study to compare the efficacy and safety of RAD001 as first-line followed by second-line sunitinib versus sunitinib as first-line followed by second-line RAD001 in the treatment of patients with metastatic renal cell carcinomaEt åbent fase II multicenterforsøg der har til formål at sammenligne virkningen af og sikkerheden ved RAD001 som førstelinjebehandling efterfulgt af andenlinje sunitinib over for sunitinib som førstelinjebehandling efterfulgt af andenlinje RAD001 til behandling af patienter med metastatisk renalcellekarcinom","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2009-011056-21","Yes","No","No","DE","Yes","No","An open-label multicenter phase II study to compare the efficacy and safety of RAD001 as first-line followed by second-line sunitinib versus sunitinib as first-line followed by second-line RAD001 in the treatment of patients with metastatic renal cell carcinomaEt åbent fase II multicenterforsøg der har til formål at sammenligne virkningen af og sikkerheden ved RAD001 som førstelinjebehandling efterfulgt af andenlinje sunitinib over for sunitinib som førstelinjebehandling efterfulgt af andenlinje RAD001 til behandling af patienter med metastatisk renalcellekarcinom","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes"
"No","2+","Yes","No","ok","Yes","2008-007087-42","No","Yes","Yes","ES","Yes","No","A Phase III Randomized Double-Blind Parallel Group Placebo Controlled Multicenter Study to Assess the Efficacy and Safety of the Beta-3 Agonist YM178 (25 mg qd and 50 mg qd) in Subjects with Symptoms of Overactive Bladder","No","No","2+","2+","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"No","2+","Yes","No","ok","Yes","2008-007087-42","No","Yes","Yes","SE","Yes","No","A Phase III Randomized Double-Blind Parallel Group Placebo Controlled Multicenter Study to Assess the Efficacy and Safety of the Beta-3 Agonist YM178 (25 mg qd and 50 mg qd) in Subjects with Symptoms of Overactive Bladder","No","No","2+","2+","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"No","2+","Yes","No","ok","Yes","2008-007087-42","No","Yes","Yes","DK","Yes","No","A Phase III Randomized Double-Blind Parallel Group Placebo Controlled Multicenter Study to Assess the Efficacy and Safety of the Beta-3 Agonist YM178 (25 mg qd and 50 mg qd) in Subjects with Symptoms of Overactive Bladder","No","No","2+","2+","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"No","2+","Yes","No","ok","Yes","2008-007087-42","No","Yes","Yes","DE","Yes","No","A Phase III Randomized Double-Blind Parallel Group Placebo Controlled Multicenter Study to Assess the Efficacy and Safety of the Beta-3 Agonist YM178 (25 mg qd and 50 mg qd) in Subjects with Symptoms of Overactive Bladder","No","No","2+","2+","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","BE","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant-ineligible Patients with Newly Diagnosed Multiple MyelomaEnsayo en fase III abierto aleatorizado de carfilzomib melfalán y prednisona frente a bortezomib melfalán y prednisona en pacientes no aptos para trasplante con mieloma múltiple de nuevo diagnóstico","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","FR","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant ineligible Patients with Newly Diagnosed Multiple MyelomaРандомизирано открито фаза 3 изпитване на Карфилзомиб Мелфалан и Преднизон в сравнение с Бортезомиб Мелфалан и Преднизон при пациенти с новодиагностициран множествен миелом които не са подходящи за трансплантация","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","IT","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant ineligible Patients with Newly Diagnosed Multiple MyelomaРандомизирано открито фаза 3 изпитване на Карфилзомиб Мелфалан и Преднизон в сравнение с Бортезомиб Мелфалан и Преднизон при пациенти с новодиагностициран множествен миелом които не са подходящи за трансплантация","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","AT","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant ineligible Patients with Newly Diagnosed Multiple MyelomaРандомизирано открито фаза 3 изпитване на Карфилзомиб Мелфалан и Преднизон в сравнение с Бортезомиб Мелфалан и Преднизон при пациенти с новодиагностициран множествен миелом които не са подходящи за трансплантация","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","BG","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant-ineligible Patients with Newly Diagnosed Multiple MyelomaEnsayo en fase III abierto aleatorizado de carfilzomib melfalán y prednisona frente a bortezomib melfalán y prednisona en pacientes no aptos para trasplante con mieloma múltiple de nuevo diagnóstico","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","ES","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant ineligible Patients with Newly Diagnosed Multiple MyelomaРандомизирано открито фаза 3 изпитване на Карфилзомиб Мелфалан и Преднизон в сравнение с Бортезомиб Мелфалан и Преднизон при пациенти с новодиагностициран множествен миелом които не са подходящи за трансплантация","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","NL","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant ineligible Patients with Newly Diagnosed Multiple Myeloma","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","CZ","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant ineligible Patients with Newly Diagnosed Multiple Myeloma","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","GR","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant ineligible Patients with Newly Diagnosed Multiple MyelomaРандомизирано открито фаза 3 изпитване на Карфилзомиб Мелфалан и Преднизон в сравнение с Бортезомиб Мелфалан и Преднизон при пациенти с новодиагностициран множествен миелом които не са подходящи за трансплантация","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","HU","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant ineligible Patients with Newly Diagnosed Multiple MyelomaРандомизирано открито фаза 3 изпитване на Карфилзомиб Мелфалан и Преднизон в сравнение с Бортезомиб Мелфалан и Преднизон при пациенти с новодиагностициран множествен миелом които не са подходящи за трансплантация","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","GB","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant ineligible Patients with Newly Diagnosed Multiple MyelomaРандомизирано открито фаза 3 изпитване на Карфилзомиб Мелфалан и Преднизон в сравнение с Бортезомиб Мелфалан и Преднизон при пациенти с новодиагностициран множествен миелом които не са подходящи за трансплантация","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","DE","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant ineligible Patients with Newly Diagnosed Multiple MyelomaРандомизирано открито фаза 3 изпитване на Карфилзомиб Мелфалан и Преднизон в сравнение с Бортезомиб Мелфалан и Преднизон при пациенти с новодиагностициран множествен миелом които не са подходящи за трансплантация","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2012-005283-97","Yes","Yes","No","PL","Yes","No","A Randomized Open-label Phase 3 Study of Carfilzomib Melphalan and Prednisone versus Bortezomib Melphalan and Prednisone in Transplant ineligible Patients with Newly Diagnosed Multiple MyelomaРандомизирано открито фаза 3 изпитване на Карфилзомиб Мелфалан и Преднизон в сравнение с Бортезомиб Мелфалан и Преднизон при пациенти с новодиагностициран множествен миелом които не са подходящи за трансплантация","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2015-003739-37","Yes","Yes","No","AT","Yes","No","A Randomized Phase 3 Open Label Study of Nivolumab vs Temozolomide Each in Combination with Radiation Therapy in Newly Diagnosed Adult Subjects with Unmethylated MGMT (tumor 06-methylguanine DNA methyltransferase) Glioblastoma","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2015-003739-37","Yes","Yes","No","BE","Yes","No","A Randomized Phase 3 Open Label Study of Nivolumab vs Temozolomide Each in Combination with Radiation Therapy in Newly Diagnosed Adult Subjects with Unmethylated MGMT (tumor 06-methylguanine DNA methyltransferase) Glioblastoma","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2015-003739-37","Yes","Yes","No","DE","Yes","No","A Randomized Phase 3 Open Label Study of Nivolumab vs Temozolomide Each in Combination with Radiation Therapy in Newly Diagnosed Adult Subjects with Unmethylated MGMT (tumor 06-methylguanine DNA methyltransferase) Glioblastoma","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2015-003739-37","Yes","Yes","No","SE","Yes","No","A Randomized Phase 3 Open Label Study of Nivolumab vs Temozolomide Each in Combination with Radiation Therapy in Newly Diagnosed Adult Subjects with Unmethylated MGMT (tumor 06-methylguanine DNA methyltransferase) GlioblastomaEstudio fase 3 aleatorizado abierto de nivolumab frente a temozolomida cada uno en combinación con radioterapia en sujetos adultos recién diagnosticados de glioblastoma con MGMT (O-6-metilguanina ADN metiltransferasa tumoral) no metilado","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2015-003739-37","Yes","Yes","No","ES","Yes","No","A Randomized Phase 3 Open Label Study of Nivolumab vs Temozolomide Each in Combination with Radiation Therapy in Newly Diagnosed Adult Subjects with Unmethylated MGMT (tumor 06-methylguanine DNA methyltransferase) Glioblastoma","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2015-003739-37","Yes","Yes","No","GB","Yes","No","A Randomized Phase 3 Open Label Study of Nivolumab vs Temozolomide Each in Combination with Radiation Therapy in Newly Diagnosed Adult Subjects with Unmethylated MGMT (tumor 06-methylguanine DNA methyltransferase) GlioblastomaEstudio fase 3 aleatorizado abierto de nivolumab frente a temozolomida cada uno en combinación con radioterapia en sujetos adultos recién diagnosticados de glioblastoma con MGMT (O-6-metilguanina ADN metiltransferasa tumoral) no metilado","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
"Yes","2+","Yes","No","ok","No","2015-003739-37","Yes","Yes","No","NL","Yes","No","A Randomized Phase 3 Open Label Study of Nivolumab vs Temozolomide Each in Combination with Radiation Therapy in Newly Diagnosed Adult Subjects with Unmethylated MGMT (tumor 06-methylguanine DNA methyltransferase) Glioblastoma","Yes","Yes","2+","2+","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes"
