"arms","open","double_blind","single_blind","controlled","parallel_group","crossover","randomised","eudract_number","title","protocol_country_code"
"2+","Yes","No","No","Yes","Yes","No","Yes","2015-001641-89","Phase III Randomized Clinical Trial of Lurbinectedin (PM01183)/Doxorubicin (DOX) versus Cyclophosphamide (CTX) Doxorubicin (DOX) and Vincristine (VCR) (CAV) or Topotecan as Treatment in Patients with Small-Cell Lung Cancer (SCLC) Who Failed One Prior Platinum-containing Line (ATLANTIS Trial)Ensayo clínico de fase III aleatorizado de lurbinectedin (PM01183)/doxorubicina (DOX) en comparación con ciclofosfamida (CTX) doxorubicina (DOX) y vincristina (VCR) (CAV) o topotecán como tratamiento en pacientes con carcinoma microcítico de pulmón (CMP) en quienes ha fracasado una línea de tratamiento anterior con platino (ensayo ATLANTIS)","AT"
"2+","Yes","No","No","Yes","Yes","No","Yes","2015-001641-89","Phase III Randomized Clinical Trial of Lurbinectedin (PM01183)/Doxorubicin (DOX) versus Cyclophosphamide (CTX) Doxorubicin (DOX) and Vincristine (VCR) (CAV) or Topotecan as Treatment in Patients with Small-Cell Lung Cancer (SCLC) Who Failed One Prior Platinum-containing Line (ATLANTIS Trial)","BE"
"2+","Yes","No","No","Yes","Yes","No","Yes","2015-001641-89","Phase III Randomized Clinical Trial of Lurbinectedin (PM01183)/Doxorubicin (DOX) versus Cyclophosphamide (CTX) Doxorubicin (DOX) and Vincristine (VCR) (CAV) or Topotecan as Treatment in Patients with Small-Cell Lung Cancer (SCLC) Who Failed One Prior Platinum-containing Line (ATLANTIS Trial)","BG"
"2+","Yes","No","No","Yes","Yes","No","Yes","2015-001641-89","Phase III Randomized Clinical Trial of Lurbinectedin (PM01183)/Doxorubicin (DOX) versus Cyclophosphamide (CTX) Doxorubicin (DOX) and Vincristine (VCR) (CAV) or Topotecan as Treatment in Patients with Small-Cell Lung Cancer (SCLC) Who Failed One Prior Platinum-containing Line (ATLANTIS Trial)Ensayo clínico de fase III aleatorizado de lurbinectedin (PM01183)/doxorubicina (DOX) en comparación con ciclofosfamida (CTX) doxorubicina (DOX) y vincristina (VCR) (CAV) o topotecán como tratamiento en pacientes con carcinoma microcítico de pulmón (CMP) en quienes ha fracasado una línea de tratamiento anterior con platino (ensayo ATLANTIS)","NL"
"2+","Yes","No","No","Yes","Yes","No","Yes","2015-001641-89","Phase III Randomized Clinical Trial of Lurbinectedin (PM01183)/Doxorubicin (DOX) versus Cyclophosphamide (CTX) Doxorubicin (DOX) and Vincristine (VCR) (CAV) or Topotecan as Treatment in Patients with Small-Cell Lung Cancer (SCLC) Who Failed One Prior Platinum-containing Line (ATLANTIS Trial)Ensayo clínico de fase III aleatorizado de lurbinectedin (PM01183)/doxorubicina (DOX) en comparación con ciclofosfamida (CTX) doxorubicina (DOX) y vincristina (VCR) (CAV) o topotecán como tratamiento en pacientes con carcinoma microcítico de pulmón (CMP) en quienes ha fracasado una línea de tratamiento anterior con platino (ensayo ATLANTIS)","GR"
"2+","Yes","No","No","Yes","Yes","No","Yes","2015-001641-89","Phase III Randomized Clinical Trial of Lurbinectedin (PM01183)/Doxorubicin (DOX) versus Cyclophosphamide (CTX) Doxorubicin (DOX) and Vincristine (VCR) (CAV) or Topotecan as Treatment in Patients with Small-Cell Lung Cancer (SCLC) Who Failed One Prior Platinum-containing Line (ATLANTIS Trial)Ensayo clínico de fase III aleatorizado de lurbinectedin (PM01183)/doxorubicina (DOX) en comparación con ciclofosfamida (CTX) doxorubicina (DOX) y vincristina (VCR) (CAV) o topotecán como tratamiento en pacientes con carcinoma microcítico de pulmón (CMP) en quienes ha fracasado una línea de tratamiento anterior con platino (ensayo ATLANTIS)","ES"
"2+","Yes","No","No","Yes","Yes","No","Yes","2015-001641-89","Phase III Randomized Clinical Trial of Lurbinectedin (PM01183)/Doxorubicin (DOX) versus Cyclophosphamide (CTX) Doxorubicin (DOX) and Vincristine (VCR) (CAV) or Topotecan as Treatment in Patients with Small-Cell Lung Cancer (SCLC) Who Failed One Prior Platinum-containing Line (ATLANTIS Trial)Ensayo clínico de fase III aleatorizado de lurbinectedin (PM01183)/doxorubicina (DOX) en comparación con ciclofosfamida (CTX) doxorubicina (DOX) y vincristina (VCR) (CAV) o topotecán como tratamiento en pacientes con carcinoma microcítico de pulmón (CMP) en quienes ha fracasado una línea de tratamiento anterior con platino (ensayo ATLANTIS)","DE"
"2+","Yes","No","No","Yes","Yes","No","Yes","2015-001641-89","Phase III Randomized Clinical Trial of Lurbinectedin (PM01183)/Doxorubicin (DOX) versus Cyclophosphamide (CTX) Doxorubicin (DOX) and Vincristine (VCR) (CAV) or Topotecan as Treatment in Patients with Small-Cell Lung Cancer (SCLC) Who Failed One Prior Platinum-containing Line (ATLANTIS Trial)Ensayo clínico de fase III aleatorizado de lurbinectedin (PM01183)/doxorubicina (DOX) en comparación con ciclofosfamida (CTX) doxorubicina (DOX) y vincristina (VCR) (CAV) o topotecán como tratamiento en pacientes con carcinoma microcítico de pulmón (CMP) en quienes ha fracasado una línea de tratamiento anterior con platino (ensayo ATLANTIS)","PT"
"2+","Yes","No","No","Yes","Yes","No","Yes","2015-001641-89","Phase III Randomized Clinical Trial of Lurbinectedin (PM01183)/Doxorubicin (DOX) versus Cyclophosphamide (CTX) Doxorubicin (DOX) and Vincristine (VCR) (CAV) or Topotecan as Treatment in Patients with Small-Cell Lung Cancer (SCLC) Who Failed One Prior Platinum-containing Line (ATLANTIS Trial)","HU"
"2+","Yes","No","No","Yes","Yes","No","Yes","2008-003617-27","An open phase I/IIa trial to investigate the maximum tolerated dose safetypharmacokinetics and efficacy of intraveneous BI 6727 as monotherapy or in combination with subcutaneous cytarabine in patients with acute myeloid leukaemia","BE"
"2+","Yes","No","No","Yes","Yes","No","Yes","2008-003617-27","An open phase I/IIa trial to investigate the maximum tolerated dose safetypharmacokinetics and efficacy of intraveneous BI 6727 as monotherapy or in combination with subcutaneous cytarabine in patients with acute myeloid leukaemia","AT"
"2+","Yes","No","No","Yes","Yes","No","Yes","2008-003617-27","An open phase I/IIa trial to investigate the maximum tolerated dose safetypharmacokinetics and efficacy of intraveneous BI 6727 as monotherapy or in combination with subcutaneous cytarabine in patients with acute myeloid leukaemia","DE"
"2+","Yes","No","No","Yes","Yes","No","Yes","2008-005011-18","A phase III randomized sequential open-label study to evaluate the efficacy and safety of sorafenib followed by sunitinib versus sunitinib followed by sorafenib in the treatment of first-line advanced / metastatic renal cell carcinoma","DE"
"2+","Yes","No","No","Yes","Yes","No","Yes","2008-005011-18","A phase III randomized sequential open-label study to evaluate the efficacy and safety of sorafenib followed by sunitinib versus sunitinib followed by sorafenib in the treatment of first-line advanced / metastatic renal cell carcinoma","NL"
"2+","Yes","No","No","Yes","Yes","No","Yes","2008-005011-18","A phase III randomized sequential open-label study to evaluate the efficacy and safety of sorafenib followed by sunitinib versus sunitinib followed by sorafenib in the treatment of first-line advanced / metastatic renal cell carcinoma","AT"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatmentSOLAR-1: Estudio de fase III aleatorizado doble ciego controlado con placebo de alpelisib en combinación con fulvestrant en hombres y mujeres posmenopáusicas con cáncer de mama avanzado receptor hormonal positivo HER2 negativo que han progresado mientras o después del tratamiento con un inhibidor de la aromatasa","HU"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatment","GR"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for men and postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatmentSOLAR-1: Fase III gerandomiseerd dubbelblind placebogecontroleerd onderzoek met alpelisib in combinatie met fulvestrant bij mannen en postmenopauzale vrouwen met hormoongevoelige HER2-negatieve gevorderde borstkanker die verergerd is tijdens of na behandeling met een aromataseremmer","IT"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatment","PT"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for men and postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatment","GB"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for men and postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatment","BG"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatmentSOLAR-1: Estudio de fase III aleatorizado doble ciego controlado con placebo de alpelisib en combinación con fulvestrant en hombres y mujeres posmenopáusicas con cáncer de mama avanzado receptor hormonal positivo HER2 negativo que han progresado mientras o después del tratamiento con un inhibidor de la aromatasa","NL"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatment","DK"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for men and postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatmentSOLAR-1: Fase III gerandomiseerd dubbelblind placebogecontroleerd onderzoek met alpelisib in combinatie met fulvestrant bij mannen en postmenopauzale vrouwen met hormoongevoelige HER2-negatieve gevorderde borstkanker die verergerd is tijdens of na behandeling met een aromataseremmer","BE"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for men and postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatment","CZ"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatment","ES"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for men and postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatmentSOLAR-1: Fase III gerandomiseerd dubbelblind placebogecontroleerd onderzoek met alpelisib in combinatie met fulvestrant bij mannen en postmenopauzale vrouwen met hormoongevoelige HER2-negatieve gevorderde borstkanker die verergerd is tijdens of na behandeling met een aromataseremmer","DE"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatment","SE"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for men and postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatment","FR"
"2+","No","Yes","No","Yes","Yes","No","Yes","2015-000340-42","SOLAR-1: A phase III randomized double-blind placebo controlled study of alpelisib in combination with fulvestrant for postmenopausal women with hormone receptor positive HER2-negative advanced breast cancer which progressed on or after aromatase inhibitor treatmentSOLAR-1: Estudio de fase III aleatorizado doble ciego controlado con placebo de alpelisib en combinación con fulvestrant en hombres y mujeres posmenopáusicas con cáncer de mama avanzado receptor hormonal positivo HER2 negativo que han progresado mientras o después del tratamiento con un inhibidor de la aromatasa","AT"
"2+","Yes","No","No","Yes","No","No","Yes","2009-011056-21","An open-label multicenter phase II study to compare the efficacy and safety of RAD001 as first-line followed by second-line sunitinib versus sunitinib as first-line followed  by second-line RAD001 in the treatment of patients with metastatic renal cell carcinoma.","GB"
"2+","Yes","No","No","Yes","No","No","Yes","2009-011056-21","An open-label multicenter phase II study to compare the efficacy and safety of RAD001 as first-line followed by second-line sunitinib versus sunitinib as first-line followed by second-line RAD001 in the treatment of patients with metastatic renal cell carcinoma","ES"
"2+","Yes","No","No","Yes","No","No","Yes","2009-011056-21","Estudio fase II multicéntrico abierto para comparar la eficacia y seguridad de RAD001 en primera línea seguido de sunitinib en segunda línea frente a sunitinib en primera línea seguido de RAD001 en segunda línea en el tratamiento de pacientes con carcinoma de células renales metastásico","IT"
"2+","Yes","No","No","Yes","No","No","Yes","2009-011056-21","An open-label multicenter phase II study to compare the efficacy and safety of RAD001 as first-line followed by second-line sunitinib versus sunitinib as first-line followed  by second-line RAD001 in the treatment of patients with metastatic renal cell carcinoma.","DK"
