"date_collected","flight_number","departure_gate","arrival_gate","scheduled_departure_t","actual_departure_t","scheduled_arrival_t","actual_arrival_t","scheduled_departure","actual_departure","scheduled_arrival","actual_arrival"
"2012-01-02","AA-1544-SAN-ORD"," 27"," H6    ","January 2, 2012               11:25 AM    ","January 2, 2012               11:23 AM    ","January 2, 2012               05:25 PM    ","January 2, 2012               05:42 PM    ","2012-01-02 19:25:00+00","2012-01-02 19:23:00+00","2012-01-02 23:25:00+00","2012-01-02 23:42:00+00"
"2011-12-18","CO-1694-LAX-IAH","","","Sun., Dec.18, 2011 7:41 p.m.","Sun., Dec.18, 2011 7:41 p.m.","Sun., Dec.18, 2011 12:44 a.m.","Sun., Dec.18, 2011 12:44 a.m.","2011-12-19 03:41:00+00","2011-12-19 03:41:00+00","2011-12-18 06:44:00+00","2011-12-18 06:44:00+00"
"2012-01-02","AA-518-MIA-JFK"," D40"," 42    ","January 2, 2012               06:30 AM    ","January 2, 2012               06:32 AM    ","January 2, 2012               09:15 AM    ","January 2, 2012               08:54 AM    ","2012-01-02 11:30:00+00","2012-01-02 11:32:00+00","2012-01-02 14:15:00+00","2012-01-02 13:54:00+00"
"2012-01-02","AA-2525-DFW-MIA"," D33"," E6    ","January 2, 2012               07:25 AM    ","January 2, 2012               07:23 AM    ","January 2, 2012               11:10 AM    ","January 2, 2012               11:00 AM    ","2012-01-02 13:25:00+00","2012-01-02 13:23:00+00","2012-01-02 16:10:00+00","2012-01-02 16:00:00+00"
"2012-01-02","AA-1434-DFW-MCO"," A17"," 16    ","January 2, 2012               07:15 AM    ","January 2, 2012               07:11 AM    ","January 2, 2012               10:35 AM    ","January 2, 2012               10:36 AM    ","2012-01-02 13:15:00+00","2012-01-02 13:11:00+00","2012-01-02 15:35:00+00","2012-01-02 15:36:00+00"
"2011-12-18","CO-1614-LAX-IAH","","","Sun., Dec.18, 2011 12:30 a.m.","Sun., Dec.18, 2011 12:50 a.m.","Sun., Dec.18, 2011 5:36 a.m.","Sun., Dec.18, 2011 5:50 a.m.","2011-12-18 08:30:00+00","2011-12-18 08:50:00+00","2011-12-18 11:36:00+00","2011-12-18 11:50:00+00"
"2012-01-02","AA-59-JFK-SFO"," 36"," 58B    ","January 2, 2012               07:10 AM    ","January 2, 2012               07:19 AM    ","January 2, 2012               10:45 AM    ","January 2, 2012               10:22 AM    ","2012-01-02 12:10:00+00","2012-01-02 12:19:00+00","2012-01-02 18:45:00+00","2012-01-02 18:22:00+00"
"2012-01-02","AA-415-BOS-ORD"," B34"," H11A    ","January 2, 2012               08:35 AM    ","January 2, 2012               08:26 AM    ","January 2, 2012               10:40 AM    ","January 2, 2012               09:58 AM    ","2012-01-02 13:35:00+00","2012-01-02 13:26:00+00","2012-01-02 16:40:00+00","2012-01-02 15:58:00+00"
"2011-12-19","UA-3925-IAD-ORF","A2G","--","Mon, Dec 19 8:42 AM","Mon, Dec 19 8:47 AM","Mon, Dec 19 9:55 AM","Mon, Dec 19 9:46 AM","2011-12-19 13:42:00+00","2011-12-19 13:47:00+00","2011-12-19 14:55:00+00","2011-12-19 14:46:00+00"
"2011-12-18","CO-89-IAH-EWR","","","Sun., Dec.18, 2011 6:00 a.m.","Sun., Dec.18, 2011 5:58 a.m.","Sun., Dec.18, 2011 10:20 a.m.","Sun., Dec.18, 2011 10:15 a.m.","2011-12-18 12:00:00+00","2011-12-18 11:58:00+00","2011-12-18 15:20:00+00","2011-12-18 15:15:00+00"
"2011-12-18","CO-1090-BOS-IAH","","","Sun., Dec.18, 2011 9:10 a.m.","Sun., Dec.18, 2011 9:07 a.m.","Sun., Dec.18, 2011 12:40 p.m.","Sun., Dec.18, 2011 12:06 p.m.","2011-12-18 14:10:00+00","2011-12-18 14:07:00+00","2011-12-18 18:40:00+00","2011-12-18 18:06:00+00"
"2011-12-18","CO-45-EWR-MIA","","","Sun., Dec.18, 2011 4:50 p.m.","Sun., Dec.18, 2011 5:00 p.m.","Sun., Dec.18, 2011 8:05 p.m.","Sun., Dec.18, 2011 7:49 p.m.","2011-12-18 21:50:00+00","2011-12-18 22:00:00+00","2011-12-19 01:05:00+00","2011-12-19 00:49:00+00"
"2011-12-18","CO-63-EWR-IAH","","","Sun., Dec.18, 2011 5:25 p.m.","Sun., Dec.18, 2011 5:27 p.m.","Sun., Dec.18, 2011 8:30 p.m.","Sun., Dec.18, 2011 8:32 p.m.","2011-12-18 22:25:00+00","2011-12-18 22:27:00+00","2011-12-19 02:30:00+00","2011-12-19 02:32:00+00"
"2011-12-18","CO-50-CLE-EWR","","","Sun., Dec.18, 2011 2:55 p.m.","Sun., Dec.18, 2011 2:53 p.m.","Sun., Dec.18, 2011 4:53 p.m.","Sun., Dec.18, 2011 4:18 p.m.","2011-12-18 19:55:00+00","2011-12-18 19:53:00+00","2011-12-18 21:53:00+00","2011-12-18 21:18:00+00"
"2011-12-18","CO-1561-PHX-IAH","","","Sun., Dec.18, 2011 8:05 a.m.","Sun., Dec.18, 2011 8:06 a.m.","Sun., Dec.18, 2011 11:37 a.m.","Sun., Dec.18, 2011 11:35 a.m.","2011-12-18 15:05:00+00","2011-12-18 15:06:00+00","2011-12-18 17:37:00+00","2011-12-18 17:35:00+00"
"2011-12-18","CO-47-IAH-LAX","","","Sun., Dec.18, 2011 7:00 p.m.","Sun., Dec.18, 2011 7:15 p.m.","Sun., Dec.18, 2011 8:56 p.m.","Sun., Dec.18, 2011 8:33 p.m.","2011-12-19 01:00:00+00","2011-12-19 01:15:00+00","2011-12-19 04:56:00+00","2011-12-19 04:33:00+00"
"2012-01-02","AA-222-LAX-BOS"," 43"," B28    ","January 2, 2012               07:10 AM    ","January 2, 2012               07:38 AM    ","January 2, 2012               03:30 PM    ","January 2, 2012               03:57 PM    ","2012-01-02 15:10:00+00","2012-01-02 15:38:00+00","2012-01-02 20:30:00+00","2012-01-02 20:57:00+00"
"2012-01-02","AA-1165-JFK-MIA"," 5"," D3    ","January 2, 2012               06:59 AM    ","January 2, 2012               07:10 AM    ","January 2, 2012               10:34 AM    ","January 2, 2012               10:28 AM    ","2012-01-02 11:59:00+00","2012-01-02 12:10:00+00","2012-01-02 15:34:00+00","2012-01-02 15:28:00+00"
"2012-01-02","AA-3786-IAH-ORD"," A29"," G13    ","January 2, 2012               04:00 PM    ","January 2, 2012               03:52 PM    ","January 2, 2012               06:40 PM    ","January 2, 2012               06:37 PM    ","2012-01-02 22:00:00+00","2012-01-02 21:52:00+00","2012-01-03 00:40:00+00","2012-01-03 00:37:00+00"
"2012-01-02","AA-4330-CVG-ORD"," 5"," G10    ","January 2, 2012               03:35 PM    ","January 2, 2012               04:05 PM    ","January 2, 2012               04:00 PM    ","January 2, 2012               04:35 PM    ","2012-01-02 20:35:00+00","2012-01-02 21:05:00+00","2012-01-02 22:00:00+00","2012-01-02 22:35:00+00"
"2012-01-02","AA-3468-CVG-MIA"," 1"," D60M    ","January 2, 2012               07:00 AM    ","January 2, 2012               06:52 AM    ","January 2, 2012               09:55 AM    ","January 2, 2012               09:43 AM    ","2012-01-02 12:00:00+00","2012-01-02 11:52:00+00","2012-01-02 14:55:00+00","2012-01-02 14:43:00+00"
"2012-01-02","AA-466-IAH-MIA"," A27"," D45    ","January 2, 2012               06:00 AM    ","January 2, 2012               05:54 AM    ","January 2, 2012               09:20 AM    ","January 2, 2012               09:09 AM    ","2012-01-02 12:00:00+00","2012-01-02 11:54:00+00","2012-01-02 14:20:00+00","2012-01-02 14:09:00+00"
"2012-01-02","AA-3-JFK-LAX"," 35"," 42B    ","January 2, 2012               12:00 PM    ","January 2, 2012               11:55 AM    ","January 2, 2012               03:15 PM    ","January 2, 2012               02:54 PM    ","2012-01-02 17:00:00+00","2012-01-02 16:55:00+00","2012-01-02 23:15:00+00","2012-01-02 22:54:00+00"
"2012-01-02","AA-1007-MIA-PHX"," D30"," 6    ","January 2, 2012               04:55 PM    ","January 2, 2012               04:47 PM    ","January 2, 2012               08:05 PM    ","January 2, 2012               07:50 PM    ","2012-01-02 21:55:00+00","2012-01-02 21:47:00+00","2012-01-03 03:05:00+00","2012-01-03 02:50:00+00"
"2012-01-02","AA-271-MIA-LAX"," D4"," 48A    ","January 2, 2012               11:35 AM    ","January 2, 2012               11:37 AM    ","January 2, 2012               02:25 PM    ","January 2, 2012               02:06 PM    ","2012-01-02 16:35:00+00","2012-01-02 16:37:00+00","2012-01-02 22:25:00+00","2012-01-02 22:06:00+00"
"2012-01-02","AA-400-DFW-JFK"," C7"," 34    ","January 2, 2012               10:40 AM    ","January 2, 2012               10:36 AM    ","January 2, 2012               02:59 PM    ","January 2, 2012               02:52 PM    ","2012-01-02 16:40:00+00","2012-01-02 16:36:00+00","2012-01-02 19:59:00+00","2012-01-02 19:52:00+00"
"2012-01-02","AA-1886-BOS-MIA"," B33"," D51    ","January 2, 2012               10:45 AM    ","January 2, 2012               10:42 AM    ","January 2, 2012               02:20 PM    ","January 2, 2012               02:15 PM    ","2012-01-02 15:45:00+00","2012-01-02 15:42:00+00","2012-01-02 19:20:00+00","2012-01-02 19:15:00+00"
"2012-01-02","AA-1917-JFK-MCO"," 7"," 16    ","January 2, 2012               02:55 PM    ","January 2, 2012               03:03 PM    ","January 2, 2012               05:55 PM    ","January 2, 2012               06:30 PM    ","2012-01-02 19:55:00+00","2012-01-02 20:03:00+00","2012-01-02 22:55:00+00","2012-01-02 23:30:00+00"
"2012-01-02","AA-2957-DFW-CVG"," B24"," 3    ","January 2, 2012               07:55 AM    ","January 2, 2012               08:22 AM    ","January 2, 2012               11:05 AM    ","January 2, 2012               11:38 AM    ","2012-01-02 13:55:00+00","2012-01-02 14:22:00+00","2012-01-02 16:05:00+00","2012-01-02 16:38:00+00"
"2012-01-03","AA-1221-MCO-ORD"," 15"," H9    ","January 3, 2012               08:00 PM    ","January 3, 2012               07:49 PM    ","January 3, 2012               09:50 PM    ","January 3, 2012               09:57 PM    ","2012-01-04 01:00:00+00","2012-01-04 00:49:00+00","2012-01-04 03:50:00+00","2012-01-04 03:57:00+00"
"2012-01-03","AA-4307-ORD-DTW"," G7"," D28    ","January 3, 2012               06:45 PM    ","January 3, 2012               06:41 PM    ","January 3, 2012               09:10 PM    ","January 3, 2012               09:03 PM    ","2012-01-04 00:45:00+00","2012-01-04 00:41:00+00","2012-01-04 02:10:00+00","2012-01-04 02:03:00+00"
"2012-01-03","AA-616-DFW-DTW"," C27"," D28    ","January 3, 2012               09:05 AM    ","January 3, 2012               08:58 AM    ","January 3, 2012               12:35 PM    ","January 3, 2012               12:38 PM    ","2012-01-03 15:05:00+00","2012-01-03 14:58:00+00","2012-01-03 17:35:00+00","2012-01-03 17:38:00+00"
"2011-12-19","UA-1500-IAH-GUA","E9","15","Mon, Dec 19 8:50 AM","Mon, Dec 19 9:04 AM            Delayed","Mon, Dec 19 11:43 AM","Mon, Dec 19 11:49 AM","2011-12-19 14:50:00+00","2011-12-19 15:04:00+00","2011-12-19 17:43:00+00","2011-12-19 17:49:00+00"
"2011-12-19","UA-3515-IAD-MSP","D18","E10","Mon, Dec 19 8:19 AM","Mon, Dec 19 8:28 AM","Mon, Dec 19 10:09 AM","Mon, Dec 19 10:34 AM","2011-12-19 13:19:00+00","2011-12-19 13:28:00+00","2011-12-19 16:09:00+00","2011-12-19 16:34:00+00"
"2011-12-19","UA-664-ORD-PHL","B17","D9","Mon, Dec 19 1:35 PM","Mon, Dec 19 1:36 PM","Mon, Dec 19 4:38 PM","Mon, Dec 19 4:40 PM","2011-12-19 19:35:00+00","2011-12-19 19:36:00+00","2011-12-19 21:38:00+00","2011-12-19 21:40:00+00"
"2011-12-19","UA-414-LAX-SFO","83","75","Mon, Dec 19 6:00 AM","Mon, Dec 19 5:57 AM","Mon, Dec 19 7:26 AM","Mon, Dec 19 7:15 AM","2011-12-19 14:00:00+00","2011-12-19 13:57:00+00","2011-12-19 15:26:00+00","2011-12-19 15:15:00+00"
"2011-12-19","UA-233-LAX-JFK","73","7","Mon, Dec 19 4:25 PM","Mon, Dec 19 4:25 PM","Tue, Dec 20 12:44 AM","Tue, Dec 20 12:44 AM","2011-12-20 00:25:00+00","2011-12-20 00:25:00+00","2011-12-20 05:44:00+00","2011-12-20 05:44:00+00"
"2011-12-19","UA-257-JFK-SFO","8","80","Mon, Dec 19 2:30 PM","Mon, Dec 19 2:25 PM","Mon, Dec 19 6:14 PM","Mon, Dec 19 5:27 PM","2011-12-19 19:30:00+00","2011-12-19 19:25:00+00","2011-12-20 02:14:00+00","2011-12-20 01:27:00+00"
"2011-12-19","UA-62-IAH-EWR","C-39","C125","Mon, Dec 19 2:30 PM","Mon, Dec 19 2:50 PM","Mon, Dec 19 7:03 PM","Mon, Dec 19 7:10 PM","2011-12-19 20:30:00+00","2011-12-19 20:50:00+00","2011-12-20 00:03:00+00","2011-12-20 00:10:00+00"
"2011-12-19","UA-843-LAX-ORD","73","C23","Mon, Dec 19 2:09 PM","Mon, Dec 19 2:24 PM","Mon, Dec 19 8:11 PM","Mon, Dec 19 8:30 PM","2011-12-19 22:09:00+00","2011-12-19 22:24:00+00","2011-12-20 02:11:00+00","2011-12-20 02:30:00+00"
"2011-12-19","UA-248-PHX-ORD","5","B10","Mon, Dec 19 12:52 PM","Mon, Dec 19 12:52 PM            On Time","Mon, Dec 19 5:13 PM","Mon, Dec 19 5:13 PM","2011-12-19 19:52:00+00","2011-12-19 19:52:00+00","2011-12-19 23:13:00+00","2011-12-19 23:13:00+00"
"2011-12-19","UA-248-PHX-ORD","5","B10","Mon, Dec 19 12:52 PM","Mon, Dec 19 12:45 PM            On Time","Mon, Dec 19 5:13 PM","Mon, Dec 19 4:49 PM","2011-12-19 19:52:00+00","2011-12-19 19:45:00+00","2011-12-19 23:13:00+00","2011-12-19 22:49:00+00"
"2011-12-19","UA-397-JFK-SFO","9","86","Mon, Dec 19 8:25 AM","Mon, Dec 19 8:26 AM","Mon, Dec 19 12:14 PM","Mon, Dec 19 11:50 AM","2011-12-19 13:25:00+00","2011-12-19 13:26:00+00","2011-12-19 20:14:00+00","2011-12-19 19:50:00+00"
"2011-12-19","UA-2704-DTW-PHX","D25","A8","Mon, Dec 19 11:15 AM","Mon, Dec 19 11:15 AM","Mon, Dec 19 1:40 PM","Mon, Dec 19 1:30 PM","2011-12-19 16:15:00+00","2011-12-19 16:15:00+00","2011-12-19 20:40:00+00","2011-12-19 20:30:00+00"
"2011-12-19","UA-2515-DFW-CLT","E37","B10","Mon, Dec 19 7:00 AM","Mon, Dec 19 7:19 AM","Mon, Dec 19 10:26 AM","Mon, Dec 19 10:52 AM","2011-12-19 13:00:00+00","2011-12-19 13:19:00+00","2011-12-19 15:26:00+00","2011-12-19 15:52:00+00"
"2011-12-19","UA-3373-IAD-PHL","A5D","D7","Mon, Dec 19 8:30 AM","Mon, Dec 19 8:30 AM","Mon, Dec 19 9:25 AM","Mon, Dec 19 9:40 AM","2011-12-19 13:30:00+00","2011-12-19 13:30:00+00","2011-12-19 14:25:00+00","2011-12-19 14:40:00+00"
"2011-12-19","UA-2906-PHL-MCO","B13","58","Mon, Dec 19 3:50 PM","Mon, Dec 19 4:20 PM            Delayed","Mon, Dec 19 6:23 PM","Mon, Dec 19 6:31 PM","2011-12-19 20:50:00+00","2011-12-19 21:20:00+00","2011-12-19 23:23:00+00","2011-12-19 23:31:00+00"
"2011-12-19","CO-1694-LAX-IAH","","","Mon., Dec.19, 2011 7:41 p.m.","Mon., Dec.19, 2011 7:41 p.m.","Mon., Dec.19, 2011 12:44 a.m.","Mon., Dec.19, 2011 12:44 a.m.","2011-12-20 03:41:00+00","2011-12-20 03:41:00+00","2011-12-19 06:44:00+00","2011-12-19 06:44:00+00"
"2012-01-03","AA-431-MIA-SFO"," D40"," 57    ","January 3, 2012               08:35 AM    ","January 3, 2012               08:33 AM    ","January 3, 2012               11:50 AM    ","January 3, 2012               11:20 AM    ","2012-01-03 13:35:00+00","2012-01-03 13:33:00+00","2012-01-03 19:50:00+00","2012-01-03 19:20:00+00"
"2012-01-03","AA-3756-ORD-SLC"," H1B"," A3    ","January 3, 2012               12:15 PM    ","January 3, 2012               12:11 PM    ","January 3, 2012               02:45 PM    ","January 3, 2012               02:39 PM    ","2012-01-03 18:15:00+00","2012-01-03 18:11:00+00","2012-01-03 21:45:00+00","2012-01-03 21:39:00+00"
"2012-01-03","AA-2050-ORD-MIA"," K9"," D11    ","January 3, 2012               10:40 AM    ","January 3, 2012               10:41 AM    ","January 3, 2012               02:45 PM    ","January 3, 2012               02:28 PM    ","2012-01-03 16:40:00+00","2012-01-03 16:41:00+00","2012-01-03 19:45:00+00","2012-01-03 19:28:00+00"
"2012-01-03","AA-3804-PHL-ORD"," A7"," H5    ","January 3, 2012               02:35 PM    ","January 3, 2012               02:30 PM    ","January 3, 2012               04:05 PM    ","January 3, 2012               03:34 PM    ","2012-01-03 19:35:00+00","2012-01-03 19:30:00+00","2012-01-03 22:05:00+00","2012-01-03 21:34:00+00"
"2012-01-03","AA-1664-MIA-ATL"," D11"," T11    ","January 3, 2012               10:15 AM    ","January 3, 2012               10:28 AM    ","January 3, 2012               12:10 PM    ","January 3, 2012               12:28 PM    ","2012-01-03 15:15:00+00","2012-01-03 15:28:00+00","2012-01-03 17:10:00+00","2012-01-03 17:28:00+00"
"2012-01-03","AA-789-ORD-DEN"," K9"," A49    ","January 3, 2012               01:05 PM    ","January 3, 2012               12:58 PM    ","January 3, 2012               02:35 PM    ","January 3, 2012               02:25 PM    ","2012-01-03 19:05:00+00","2012-01-03 18:58:00+00","2012-01-03 21:35:00+00","2012-01-03 21:25:00+00"
"2012-01-03","AA-4277-CVG-JFK"," 1"," 31C    ","January 3, 2012               12:10 PM    ","January 3, 2012               12:20 PM    ","January 3, 2012               02:15 PM    ","January 3, 2012               02:19 PM    ","2012-01-03 17:10:00+00","2012-01-03 17:20:00+00","2012-01-03 19:15:00+00","2012-01-03 19:19:00+00"
"2012-01-03","AA-85-JFK-SFO"," 46"," 56A    ","January 3, 2012               03:05 PM    ","January 3, 2012               03:24 PM    ","January 3, 2012               06:30 PM    ","January 3, 2012               06:46 PM    ","2012-01-03 20:05:00+00","2012-01-03 20:24:00+00","2012-01-04 02:30:00+00","2012-01-04 02:46:00+00"
"2012-01-03","AA-404-MIA-MCO"," E5"," 14    ","January 3, 2012               06:45 AM    ","January 3, 2012               06:39 AM    ","January 3, 2012               07:45 AM    ","January 3, 2012               07:41 AM    ","2012-01-03 11:45:00+00","2012-01-03 11:39:00+00","2012-01-03 12:45:00+00","2012-01-03 12:41:00+00"
"2012-01-03","AA-446-DFW-PHL"," A24"," A9    ","January 3, 2012               11:50 AM    ","January 3, 2012               11:47 AM    ","January 3, 2012               03:50 PM    ","January 3, 2012               03:54 PM    ","2012-01-03 17:50:00+00","2012-01-03 17:47:00+00","2012-01-03 20:50:00+00","2012-01-03 20:54:00+00"
"2011-12-19","UA-5487-SFO-MRY","78A","--","Mon, Dec 19 10:37 AM","Mon, Dec 19 10:36 AM","Mon, Dec 19 11:24 AM","Mon, Dec 19 11:21 AM","2011-12-19 18:37:00+00","2011-12-19 18:36:00+00","2011-12-19 19:24:00+00","2011-12-19 19:21:00+00"
"2011-12-19","UA-3050-PHX-CLT","A3","B8","Mon, Dec 19 11:05 AM","Mon, Dec 19 11:05 AM","Mon, Dec 19 4:57 PM","Mon, Dec 19 5:16 PM","2011-12-19 18:05:00+00","2011-12-19 18:05:00+00","2011-12-19 21:57:00+00","2011-12-19 22:16:00+00"
"2011-12-19","UA-828-SFO-ORD","81","C17","Mon, Dec 19 11:13 PM","Mon, Dec 19 11:13 PM            On Time","Tue, Dec 20 5:15 AM","Tue, Dec 20 5:15 AM","2011-12-20 07:13:00+00","2011-12-20 07:13:00+00","2011-12-20 11:15:00+00","2011-12-20 11:15:00+00"
"2011-12-19","UA-2830-MCO-CLT","58","B5","Mon, Dec 19 3:27 PM","Mon, Dec 19 3:27 PM","Mon, Dec 19 5:05 PM","Mon, Dec 19 4:59 PM","2011-12-19 20:27:00+00","2011-12-19 20:27:00+00","2011-12-19 22:05:00+00","2011-12-19 21:59:00+00"
"2011-12-19","UA-37-EWR-MCO","C73","31","Mon, Dec 19 1:29 PM","Mon, Dec 19 1:33 PM            Delayed","Mon, Dec 19 4:22 PM","Mon, Dec 19 4:07 PM","2011-12-19 18:29:00+00","2011-12-19 18:33:00+00","2011-12-19 21:22:00+00","2011-12-19 21:07:00+00"
"2011-12-19","UA-37-EDI-EWR","--","B56","Mon, Dec 19 9:05 AM","Mon, Dec 19 9:14 AM","Mon, Dec 19 11:53 AM","Mon, Dec 19 12:34 PM","2011-12-19 09:05:00+00","2011-12-19 09:14:00+00","2011-12-19 16:53:00+00","2011-12-19 17:34:00+00"
"2011-12-19","UA-2708-EWR-CLT","A37","C13","Mon, Dec 19 2:55 PM","Mon, Dec 19 2:55 PM","Mon, Dec 19 4:53 PM","Mon, Dec 19 4:31 PM","2011-12-19 19:55:00+00","2011-12-19 19:55:00+00","2011-12-19 21:53:00+00","2011-12-19 21:31:00+00"
"2011-12-19","CO-1586-IAH-MCO","","","Mon., Dec.19, 2011 7:01 p.m.","Mon., Dec.19, 2011 7:24 p.m.","Mon., Dec.19, 2011 10:13 p.m.","Mon., Dec.19, 2011 10:39 p.m.","2011-12-20 01:01:00+00","2011-12-20 01:24:00+00","2011-12-20 03:13:00+00","2011-12-20 03:39:00+00"
"2011-12-19","CO-1088-CLE-IAH","","","Mon., Dec.19, 2011 8:35 a.m.","Mon., Dec.19, 2011 8:39 a.m.","Mon., Dec.19, 2011 10:55 a.m.","Mon., Dec.19, 2011 10:30 a.m.","2011-12-19 13:35:00+00","2011-12-19 13:39:00+00","2011-12-19 16:55:00+00","2011-12-19 16:30:00+00"
"2011-12-19","CO-16-LAX-EWR","","","Mon., Dec.19, 2011 10:25 a.m.","Mon., Dec.19, 2011 10:21 a.m.","Mon., Dec.19, 2011 6:39 p.m.","Mon., Dec.19, 2011 7:09 p.m.","2011-12-19 18:25:00+00","2011-12-19 18:21:00+00","2011-12-19 23:39:00+00","2011-12-20 00:09:00+00"
"2011-12-19","CO-58-DEN-IAH","","","Mon., Dec.19, 2011 11:30 a.m.","Mon., Dec.19, 2011 11:40 a.m.","Mon., Dec.19, 2011 2:56 p.m.","Mon., Dec.19, 2011 3:11 p.m.","2011-12-19 18:30:00+00","2011-12-19 18:40:00+00","2011-12-19 20:56:00+00","2011-12-19 21:11:00+00"
