"eudract_number","open","single_blind","double_blind","randomised","crossover","parallel_group","arms","controlled","protocol_country_code"
"2014-003850-15","Yes","No","No","No","No","No","2+","No","FR"
"2014-003878-16","No","No","Yes","Yes","No","Yes","2+","Yes","NL"
"2014-003878-16","No","No","Yes","Yes","No","Yes","2+","Yes","HR"
"2014-003878-16","No","No","Yes","Yes","No","Yes","2+","Yes","IT"
"2014-003878-16","No","No","Yes","Yes","No","Yes","2+","Yes","SK"
"2014-003878-16","No","No","Yes","Yes","No","Yes","2+","Yes","HU"
"2014-003878-16","No","No","Yes","Yes","No","Yes","2+","Yes","CZ"
"2014-003878-16","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2014-003878-16","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2014-003878-16","No","No","Yes","Yes","No","Yes","2+","Yes","GR"
"2014-003878-16","No","No","Yes","Yes","No","Yes","2+","Yes","PL"
"2014-004599-49","No","No","Yes","Yes","No","Yes","2+","Yes","SE"
"2014-004599-49","No","No","Yes","Yes","No","Yes","2+","Yes","GB"
"2014-004599-49","No","No","Yes","Yes","No","Yes","2+","Yes","BE"
"2014-004599-49","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2014-004599-49","No","No","Yes","Yes","No","Yes","2+","Yes","NL"
"2014-004599-49","No","No","Yes","Yes","No","Yes","2+","Yes","PL"
"2014-004697-41","Yes","No","No","No","No","No","2+","No","ES"
"2014-004697-41","Yes","No","No","No","No","No","2+","No","AT"
"2014-004697-41","Yes","No","No","No","No","No","2+","No","DK"
"2014-004697-41","Yes","No","No","No","No","No","2+","No","NL"
"2014-004697-41","Yes","No","No","No","No","No","2+","No","DE"
"2014-004697-41","Yes","No","No","No","No","No","2+","No","IE"
"2014-004697-41","Yes","No","No","No","No","No","2+","No","IT"
"2014-004697-41","Yes","No","No","No","No","No","2+","No","FR"
"2014-004944-37","No","No","Yes","Yes","No","Yes","2+","Yes","DK"
"2014-004944-37","No","No","Yes","Yes","No","Yes","2+","Yes","AT"
"2014-004944-37","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2014-004944-37","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2014-004944-37","No","No","Yes","Yes","No","Yes","2+","Yes","SE"
"2014-004944-37","No","No","Yes","Yes","No","Yes","2+","Yes","PT"
"2014-004944-37","No","No","Yes","Yes","No","Yes","2+","Yes","BE"
"2014-004944-37","No","No","Yes","Yes","No","Yes","2+","Yes","NL"
"2014-004944-37","No","No","Yes","Yes","No","Yes","2+","Yes","FI"
"2014-004944-37","No","No","Yes","Yes","No","Yes","2+","Yes","PL"
"2014-005199-27","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2014-005199-27","No","No","Yes","Yes","No","Yes","2+","Yes","SE"
"2014-005199-27","No","No","Yes","Yes","No","Yes","2+","Yes","DK"
"2014-005199-27","No","No","Yes","Yes","No","Yes","2+","Yes","BE"
"2014-005199-27","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2014-005330-58","Yes","No","No","No","No","No","2+","No","DE"
"2014-005330-58","Yes","No","No","No","No","No","2+","No","NL"
"2014-005486-75","Yes","No","No","Yes","No","Yes","2+","Yes","NL"
"2014-005486-75","Yes","No","No","Yes","No","Yes","2+","Yes","AT"
"2014-005486-75","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2014-005486-75","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2014-005486-75","Yes","No","No","Yes","No","Yes","2+","Yes","BE"
"2014-005595-28","Yes","No","No","No","No","No","2+","No","DE"
"2014-005603-25","Yes","No","No","Yes","No","Yes","2+","Yes","GR"
"2014-005603-25","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2014-005603-25","Yes","No","No","Yes","No","Yes","2+","Yes","NL"
"2014-005603-25","Yes","No","No","Yes","No","Yes","2+","Yes","FR"
"2014-005603-25","Yes","No","No","Yes","No","Yes","2+","Yes","CZ"
"2014-005603-25","Yes","No","No","Yes","No","Yes","2+","Yes","BE"
"2014-005603-25","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2014-005603-25","Yes","No","No","Yes","No","Yes","2+","Yes","GB"
"2014-005603-25","Yes","No","No","Yes","No","Yes","2+","Yes","PL"
"2014-005603-25","Yes","No","No","Yes","No","Yes","2+","Yes","FI"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","HU"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","GR"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","IT"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","PT"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","GB"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","BG"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","NL"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","DK"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","BE"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","CZ"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","SE"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","FR"
"2015-000340-42","No","No","Yes","Yes","No","Yes","2+","Yes","AT"
"2015-000735-32","No","No","Yes","Yes","No","Yes","2+","Yes","SE"
"2015-000735-32","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2015-000735-32","No","No","Yes","Yes","No","Yes","2+","Yes","CZ"
"2015-000735-32","No","No","Yes","Yes","No","Yes","2+","Yes","GB"
"2015-000735-32","No","No","Yes","Yes","No","Yes","2+","Yes","RO"
"2015-000735-32","No","No","Yes","Yes","No","Yes","2+","Yes","PL"
"2015-000735-32","No","No","Yes","Yes","No","Yes","2+","Yes","HU"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","AT"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","PL"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","HU"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","GB"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","BE"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","NL"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","SE"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","HR"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","CZ"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","IE"
"2015-001476-22","Yes","No","No","Yes","No","Yes","2+","Yes","FR"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","CZ"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","GB"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","PL"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","AT"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","BE"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","BG"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","NL"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","GR"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","PT"
"2015-001641-89","Yes","No","No","Yes","No","Yes","2+","Yes","HU"
"2015-001785-26","Yes","No","No","No","No","No","2+","No","FR"
"2015-001785-26","Yes","No","No","No","No","No","2+","No","DE"
"2015-001785-26","Yes","No","No","No","No","No","2+","No","BE"
"2015-001785-26","Yes","No","No","No","No","No","2+","No","GB"
"2015-001785-26","Yes","No","No","No","No","No","2+","No","NL"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","GB"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","NL"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","CZ"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","AT"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","NO"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","FR"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","BE"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","SE"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","IT"
"2015-001975-30","Yes","No","No","Yes","No","Yes","2+","Yes","DK"
"2015-002212-32","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2015-002222-40","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2015-002222-40","No","No","Yes","Yes","No","Yes","2+","Yes","HU"
"2015-002222-40","No","No","Yes","Yes","No","Yes","2+","Yes","BE"
"2015-002222-40","No","No","Yes","Yes","No","Yes","2+","Yes","GB"
"2015-002365-34","No","No","Yes","Yes","No","Yes","2+","Yes","GR"
"2015-002365-34","No","No","Yes","Yes","No","Yes","2+","Yes","CZ"
"2015-002365-34","No","No","Yes","Yes","No","Yes","2+","Yes","PL"
"2015-002365-34","No","No","Yes","Yes","No","Yes","2+","Yes","LV"
"2015-002365-34","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2015-002365-34","No","No","Yes","Yes","No","Yes","2+","Yes","BG"
"2015-002505-11","Yes","No","No","No","No","No","2+","No","DE"
"2015-002505-11","Yes","No","No","No","No","No","2+","No","ES"
"2015-002509-13","Yes","No","No","Yes","No","Yes","2+","Yes","IT"
"2015-002509-13","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2015-002509-13","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2015-002509-13","Yes","No","No","Yes","No","Yes","2+","Yes","FR"
"2015-002590-38","No","No","Yes","Yes","No","Yes","2+","Yes","BE"
"2015-002590-38","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2015-002590-38","No","No","Yes","Yes","No","Yes","2+","Yes","SE"
"2015-002590-38","No","No","Yes","Yes","No","Yes","2+","Yes","NL"
"2015-002590-38","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2015-002590-38","No","No","Yes","Yes","No","Yes","2+","Yes","PL"
"2015-002590-38","No","No","Yes","Yes","No","Yes","2+","Yes","GB"
"2015-002590-38","No","No","Yes","Yes","No","Yes","2+","Yes","BG"
"2015-002590-38","No","No","Yes","Yes","No","Yes","2+","Yes","FI"
"2015-002590-38","No","No","Yes","Yes","No","Yes","2+","Yes","CZ"
"2015-002894-39","Yes","No","No","Yes","No","Yes","2+","Yes","FR"
"2015-002894-39","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2015-002894-39","Yes","No","No","Yes","No","Yes","2+","Yes","GB"
"2015-002894-39","Yes","No","No","Yes","No","Yes","2+","Yes","IT"
"2015-002894-39","Yes","No","No","Yes","No","Yes","2+","Yes","NL"
"2015-002894-39","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2015-002894-39","Yes","No","No","Yes","No","Yes","2+","Yes","HU"
"2015-002894-39","Yes","No","No","Yes","No","Yes","2+","Yes","BE"
"2015-002894-39","Yes","No","No","Yes","No","Yes","2+","Yes","PT"
"2015-002901-12","Yes","No","No","Yes","No","Yes","2+","Yes","FR"
"2015-002901-12","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2015-002901-12","Yes","No","No","Yes","No","Yes","2+","Yes","IE"
"2015-002901-12","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2015-002901-12","Yes","No","No","Yes","No","Yes","2+","Yes","IT"
"2015-003007-38","No","No","Yes","Yes","No","Yes","2+","Yes","FR"
"2015-003007-38","No","No","Yes","Yes","No","Yes","2+","Yes","GB"
"2015-003007-38","No","No","Yes","Yes","No","Yes","2+","Yes","BE"
"2015-003007-38","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2015-003007-38","No","No","Yes","Yes","No","Yes","2+","Yes","PL"
"2015-003007-38","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2015-003007-38","No","No","Yes","Yes","No","Yes","2+","Yes","SE"
"2015-003007-38","No","No","Yes","Yes","No","Yes","2+","Yes","CZ"
"2015-003007-38","No","No","Yes","Yes","No","Yes","2+","Yes","NL"
"2015-003400-24","Yes","No","No","Yes","No","Yes","2+","Yes","GR"
"2015-003400-24","Yes","No","No","Yes","No","Yes","2+","Yes","GB"
"2015-003400-24","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2015-003400-24","Yes","No","No","Yes","No","Yes","2+","Yes","BE"
"2015-003482-28","No","No","Yes","Yes","No","Yes","2+","Yes","HU"
"2015-003482-28","No","No","Yes","Yes","No","Yes","2+","Yes","BE"
"2015-003482-28","No","No","Yes","Yes","No","Yes","2+","Yes","CZ"
"2015-003482-28","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2015-003482-28","No","No","Yes","Yes","No","Yes","2+","Yes","GB"
"2015-003482-28","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2015-003482-28","No","No","Yes","Yes","No","Yes","2+","Yes","AT"
"2015-003482-28","No","No","Yes","Yes","No","Yes","2+","Yes","NL"
"2015-003644-40","Yes","No","No","No","No","No","2+","No","PL"
"2015-003644-40","Yes","No","No","No","No","No","2+","No","DE"
"2015-003644-40","Yes","No","No","No","No","No","2+","No","ES"
"2015-003644-40","Yes","No","No","No","No","No","2+","No","FI"
"2015-003644-40","Yes","No","No","No","No","No","2+","No","FR"
"2015-003644-40","Yes","No","No","No","No","No","2+","No","NL"
"2015-003644-40","Yes","No","No","No","No","No","2+","No","EE"
"2015-003644-40","Yes","No","No","No","No","No","2+","No","SE"
"2015-003644-40","Yes","No","No","No","No","No","2+","No","IE"
"2015-003739-37","Yes","No","No","Yes","No","Yes","2+","Yes","AT"
"2015-003739-37","Yes","No","No","Yes","No","Yes","2+","Yes","BE"
"2015-003739-37","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2015-003739-37","Yes","No","No","Yes","No","Yes","2+","Yes","SE"
"2015-003739-37","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2015-003739-37","Yes","No","No","Yes","No","Yes","2+","Yes","GB"
"2015-003739-37","Yes","No","No","Yes","No","Yes","2+","Yes","NL"
"2015-003739-37","Yes","No","No","Yes","No","Yes","2+","Yes","DK"
"2015-003739-37","Yes","No","No","Yes","No","Yes","2+","Yes","PL"
"2015-003869-28","No","No","Yes","Yes","No","Yes","2+","Yes","GB"
"2015-003869-28","No","No","Yes","Yes","No","Yes","2+","Yes","DK"
"2015-003869-28","No","No","Yes","Yes","No","Yes","2+","Yes","SE"
"2015-003869-28","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2015-003869-28","No","No","Yes","Yes","No","Yes","2+","Yes","FI"
"2015-003869-28","No","No","Yes","Yes","No","Yes","2+","Yes","SK"
"2015-003869-28","No","No","Yes","Yes","No","Yes","2+","Yes","FR"
"2015-003869-28","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2015-003869-28","No","No","Yes","Yes","No","Yes","2+","Yes","IT"
"2015-003869-28","No","No","Yes","Yes","No","Yes","2+","Yes","BE"
"2015-003869-28","No","No","Yes","Yes","No","Yes","2+","Yes","NL"
"2015-003943-20","No","No","Yes","Yes","No","Yes","2+","Yes","IT"
"2015-003943-20","No","No","Yes","Yes","No","Yes","2+","Yes","GB"
"2015-003943-20","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2015-004572-30","No","No","Yes","Yes","No","Yes","2+","Yes","FR"
"2015-004572-30","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2015-004572-30","No","No","Yes","Yes","No","Yes","2+","Yes","GB"
"2015-004703-23","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2015-004703-23","Yes","No","No","Yes","No","Yes","2+","Yes","HR"
"2015-004703-23","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2015-004703-23","Yes","No","No","Yes","No","Yes","2+","Yes","GR"
"2015-004703-23","Yes","No","No","Yes","No","Yes","2+","Yes","FR"
"2015-004722-34","No","Yes","No","Yes","No","Yes","2+","Yes","NL"
"2015-004722-34","No","Yes","No","Yes","No","Yes","2+","Yes","BE"
"2015-004722-34","No","Yes","No","Yes","No","Yes","2+","Yes","DK"
"2015-004722-34","No","Yes","No","Yes","No","Yes","2+","Yes","ES"
"2015-004722-34","No","Yes","No","Yes","No","Yes","2+","Yes","DE"
"2015-004722-34","No","Yes","No","Yes","No","Yes","2+","Yes","AT"
"2015-004722-34","No","Yes","No","Yes","No","Yes","2+","Yes","PL"
"2015-004722-34","No","Yes","No","Yes","No","Yes","2+","Yes","SE"
"2015-004722-34","No","Yes","No","Yes","No","Yes","2+","Yes","GB"
"2015-004936-36","Yes","No","No","Yes","No","Yes","2+","Yes","SE"
"2015-004936-36","Yes","No","No","Yes","No","Yes","2+","Yes","DK"
"2015-004936-36","Yes","No","No","Yes","No","Yes","2+","Yes","FI"
"2015-004936-36","Yes","No","No","Yes","No","Yes","2+","Yes","AT"
"2015-004936-36","Yes","No","No","Yes","No","Yes","2+","Yes","BE"
"2015-004936-36","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2015-004936-36","Yes","No","No","Yes","No","Yes","2+","Yes","IE"
"2016-000285-28","No","No","Yes","Yes","No","Yes","2+","Yes","AT"
"2016-000285-28","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2016-000285-28","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2016-000285-28","No","No","Yes","Yes","No","Yes","2+","Yes","IT"
"2016-000588-17","Yes","No","No","Yes","No","Yes","2+","Yes","HU"
"2016-000588-17","Yes","No","No","Yes","No","Yes","2+","Yes","CZ"
"2016-000588-17","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2016-000588-17","Yes","No","No","Yes","No","Yes","2+","Yes","GB"
"2016-000588-17","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2016-000588-17","Yes","No","No","Yes","No","Yes","2+","Yes","PL"
"2016-000588-17","Yes","No","No","Yes","No","Yes","2+","Yes","FR"
"2016-001018-76","Yes","No","No","No","No","No","2+","No","PL"
"2016-001018-76","Yes","No","No","No","No","No","2+","No","PT"
"2016-001018-76","Yes","No","No","No","No","No","2+","No","GB"
"2016-001018-76","Yes","No","No","No","No","No","2+","No","ES"
"2016-001018-76","Yes","No","No","No","No","No","2+","No","GR"
"2016-001018-76","Yes","No","No","No","No","No","2+","No","CZ"
"2016-001018-76","Yes","No","No","No","No","No","2+","No","DE"
"2016-001018-76","Yes","No","No","No","No","No","2+","No","HU"
"2016-001815-19","Yes","No","No","No","No","No","2+","No","AT"
"2016-001815-19","Yes","No","No","No","No","No","2+","No","DE"
"2016-001935-12","Yes","No","No","Yes","No","Yes","2+","Yes","AT"
"2016-001935-12","Yes","No","No","Yes","No","Yes","2+","Yes","SK"
"2016-001935-12","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2016-001935-12","Yes","No","No","Yes","No","Yes","2+","Yes","CZ"
"2016-002057-38","Yes","No","No","No","No","No","2+","No","FR"
"2016-002057-38","Yes","No","No","No","No","No","2+","No","ES"
"2016-002057-38","Yes","No","No","No","No","No","2+","No","GB"
"2016-002057-38","Yes","No","No","No","No","No","2+","No","SE"
"2016-002057-38","Yes","No","No","No","No","No","2+","No","DK"
"2016-002057-38","Yes","No","No","No","No","No","2+","No","BE"
"2016-002057-38","Yes","No","No","No","No","No","2+","No","NL"
"2016-003092-22","Yes","No","No","Yes","No","Yes","2+","Yes","AT"
"2016-003092-22","Yes","No","No","Yes","No","Yes","2+","Yes","HU"
"2016-003092-22","Yes","No","No","Yes","No","Yes","2+","Yes","CZ"
"2016-003092-22","Yes","No","No","Yes","No","Yes","2+","Yes","DE"
"2016-003092-22","Yes","No","No","Yes","No","Yes","2+","Yes","ES"
"2016-003092-22","Yes","No","No","Yes","No","Yes","2+","Yes","GR"
"2016-003092-22","Yes","No","No","Yes","No","Yes","2+","Yes","BE"
"2016-003092-22","Yes","No","No","Yes","No","Yes","2+","Yes","PL"
"2016-003092-22","Yes","No","No","Yes","No","Yes","2+","Yes","FR"
"2016-003092-22","Yes","No","No","Yes","No","Yes","2+","Yes","DK"
"2016-003653-15","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2016-003653-15","No","No","Yes","Yes","No","Yes","2+","Yes","AT"
"2016-003653-15","No","No","Yes","Yes","No","Yes","2+","Yes","HU"
"2016-003653-15","No","No","Yes","Yes","No","Yes","2+","Yes","DK"
"2016-003653-15","No","No","Yes","Yes","No","Yes","2+","Yes","BG"
"2016-003653-15","No","No","Yes","Yes","No","Yes","2+","Yes","CZ"
"2016-003653-15","No","No","Yes","Yes","No","Yes","2+","Yes","GB"
"2016-003653-15","No","No","Yes","Yes","No","Yes","2+","Yes","SE"
"2016-003653-15","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2016-004599-23","No","No","Yes","Yes","No","Yes","2+","Yes","BE"
"2016-004599-23","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2016-004599-23","No","No","Yes","Yes","No","Yes","2+","Yes","GR"
"2016-004599-23","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2017-000372-29","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2017-000372-29","No","No","Yes","Yes","No","Yes","2+","Yes","PL"
"2017-000372-29","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2017-000372-29","No","No","Yes","Yes","No","Yes","2+","Yes","NL"
"2017-003723-29","No","No","Yes","Yes","No","Yes","2+","Yes","NL"
"2017-003723-29","No","No","Yes","Yes","No","Yes","2+","Yes","FR"
"2017-003723-29","No","No","Yes","Yes","No","Yes","2+","Yes","DE"
"2017-003723-29","No","No","Yes","Yes","No","Yes","2+","Yes","ES"
"2017-003723-29","No","No","Yes","Yes","No","Yes","2+","Yes","HU"
"2017-003723-29","No","No","Yes","Yes","No","Yes","2+","Yes","GR"
